trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,bars_held_at_exit,gross_pnl,commission,net_pnl,net_pnl_pct,won,period
62,AAPL,A,LONG,2024-10-10 09:30:00-04:00,227.85,0.6036735069572019,2024-10-10 10:00:00-04:00,228.57423,5.2774,227.9706,48.25,4824.11,2024-10-10 10:00:00-04:00,227.8566,SL,1,-3.7874,1.0,-4.7874,-0.000992,False,all
63,AAPL,A,LONG,2024-10-18 15:45:00-04:00,234.95,0.42535673202548707,2024-10-21 09:45:00-04:00,235.46767499999999,5.1168,235.0423,48.19,4818.33,2024-10-21 09:45:00-04:00,234.9248,SL,1,-2.7778,1.0,-3.7778,-0.000784,False,all
64,AAPL,A,LONG,2024-10-21 14:45:00-04:00,235.965,0.4326735986973488,2024-10-21 15:15:00-04:00,236.2630725,5.0945,235.8304,48.15,4813.55,2024-10-21 15:30:00-04:00,235.917,EMA21_TRAIL,2,-1.7631,1.0,-2.7631,-0.000574,False,all
65,AAPL,A,SHORT,2024-10-23 15:45:00-04:00,230.675,0.7521463896828107,2024-10-24 09:45:00-04:00,229.295295,5.2452,230.0474,48.11,4809.78,2024-10-24 10:00:00-04:00,230.1625,SL,2,-4.5485,1.0,-5.5485,-0.001154,False,all
66,AAPL,A,LONG,2024-10-25 14:30:00-04:00,231.745,0.5666953949939095,2024-10-25 15:00:00-04:00,232.226055,5.1719,231.6594,48.04,4803.24,2024-10-25 15:00:00-04:00,231.5435,SL,1,-3.53,1.0,-4.53,-0.000943,False,all
67,AAPL,A,LONG,2024-11-08 10:45:00-05:00,226.51,0.6038644947803946,2024-11-08 11:15:00-05:00,226.7583225,5.2906,226.1545,47.99,4797.71,2024-11-08 11:15:00-05:00,226.5667,EMA21_TRAIL,1,-1.014,1.0,-2.014,-0.00042,False,all
68,AAPL,A,LONG,2024-11-08 15:30:00-05:00,226.905,0.42090317018948126,2024-11-11 09:30:00-05:00,225.02245499999998,5.328,224.6016,47.96,4794.69,2024-11-11 09:30:00-05:00,224.4893,SL,1,-2.8409,1.0,-3.8409,-0.000801,False,all
69,AAPL,A,LONG,2024-11-13 15:45:00-05:00,225.19,0.5998679425049636,2024-11-14 09:45:00-05:00,226.00294499999998,5.2995,225.4031,47.91,4789.85,2024-11-14 10:00:00-05:00,225.2904,SL,2,-3.7763,1.0,-4.7763,-0.000997,False,all
70,AAPL,A,LONG,2024-11-22 11:30:00-05:00,229.245,0.6308313195163964,2024-11-22 12:00:00-05:00,229.704795,5.2079,229.074,47.85,4784.07,2024-11-22 14:00:00-05:00,229.5602,EMA21_TRAIL,9,-0.7532,1.0,-1.7532,-0.000366,False,all
71,AAPL,A,LONG,2024-11-27 09:30:00-05:00,234.24,0.5928204015857468,2024-11-27 10:00:00-05:00,234.4521675,5.0995,233.8593,47.82,4781.32,2024-11-27 10:45:00-05:00,234.5027,EMA21_TRAIL,4,0.2576,1.0,-0.7424,-0.000155,False,all
72,AAPL,A,LONG,2024-11-27 15:30:00-05:00,234.72,0.37208836493856984,2024-11-29 09:30:00-05:00,234.9224025,5.0874,234.5503,47.81,4779.58,2024-11-29 09:30:00-05:00,234.433,SL,1,-2.4896,1.0,-3.4896,-0.00073,False,all
73,AAPL,A,LONG,2024-12-16 15:30:00-05:00,250.25,0.47926725393779857,2024-12-17 09:30:00-05:00,250.31509499999999,4.7701,249.8358,47.76,4775.09,2024-12-17 09:30:00-05:00,251.5927,TP,1,6.0944,1.0,5.0944,0.001067,True,all
74,AAPL,A,SHORT,2024-12-27 15:45:00-05:00,255.635,0.5090580393412727,2024-12-30 09:45:00-05:00,250.85451,4.7639,251.3636,47.8,4779.18,2024-12-30 09:45:00-05:00,251.4892,SL,1,-3.0238,1.0,-4.0238,-0.000842,False,all
75,AAPL,A,SHORT,2025-01-08 15:45:00-05:00,242.63,0.7738155126368227,2025-01-10 09:45:00-05:00,238.8854975,4.9973,239.6593,47.75,4774.16,2025-01-10 10:00:00-05:00,236.6901,TP,2,10.9711,1.0,9.9711,0.002089,True,all
76,AAPL,A,SHORT,2025-01-17 15:45:00-05:00,229.96,0.6132315574641707,2025-01-21 09:45:00-05:00,220.80954,5.4166,221.4228,47.84,4783.13,2025-01-21 09:45:00-05:00,221.5335,SL,1,-3.9213,1.0,-4.9213,-0.001029,False,all
77,AAPL,A,SHORT,2025-01-22 09:45:00-05:00,222.94,1.1035034202394456,2025-01-22 10:15:00-05:00,222.24882000000002,5.3748,223.3523,47.78,4777.21,2025-01-22 10:45:00-05:00,223.0465,EMA21_TRAIL,3,-4.2872,1.0,-5.2872,-0.001107,False,all
78,AAPL,A,SHORT,2025-01-24 15:00:00-05:00,222.86,0.5396554358657394,2025-01-24 15:30:00-05:00,222.218835,5.3685,222.7585,47.72,4770.92,2025-01-24 15:45:00-05:00,222.8699,SL,2,-3.4951,1.0,-4.4951,-0.000942,False,all
79,AAPL,A,LONG,2025-01-30 11:30:00-05:00,238.065,0.9575046618025432,2025-01-30 12:00:00-05:00,238.8543675,4.9888,237.8969,47.66,4765.43,2025-01-30 12:15:00-05:00,237.7779,SL,2,-5.3703,1.0,-6.3703,-0.001337,False,all
80,AAPL,A,LONG,2025-02-18 09:30:00-05:00,243.6,0.6836996180404458,2025-02-18 10:00:00-05:00,245.04245999999998,4.8553,244.3588,47.59,4758.06,2025-02-18 10:00:00-05:00,244.2366,SL,1,-3.9128,1.0,-4.9128,-0.001033,False,all
81,AAPL,A,LONG,2025-02-21 10:30:00-05:00,245.35,0.6056002368896322,2025-02-21 11:00:00-05:00,246.02294999999998,4.83,245.4173,47.53,4752.14,2025-02-21 12:15:00-05:00,247.1792,TP,6,5.5847,1.0,4.5847,0.000965,True,all
82,AAPL,A,SHORT,2025-02-27 09:30:00-05:00,241.335,1.0315741027643213,2025-02-27 10:00:00-05:00,240.27980000000002,4.9492,241.3114,47.57,4755.73,2025-02-27 10:15:00-05:00,241.432,SL,2,-5.7026,1.0,-6.7026,-0.001409,False,all
83,AAPL,A,SHORT,2025-03-04 15:00:00-05:00,238.9,1.1269564439717483,2025-03-04 15:30:00-05:00,238.5356725,4.9773,239.6626,47.49,4748.03,2025-03-04 15:45:00-05:00,236.148,EOD,2,11.884,1.0,10.884,0.002292,True,all
84,AAPL,A,LONG,2025-03-07 15:30:00-05:00,238.62,1.0998384069557865,2025-03-11 09:30:00-04:00,223.761825,5.3169,222.662,47.59,4757.91,2025-03-11 09:30:00-04:00,223.928,EMA21_TRAIL,1,0.8834,1.0,-0.1166,-2.4e-05,False,all
85,AAPL,A,LONG,2025-03-18 09:30:00-04:00,213.36,0.8527257138037541,2025-03-18 10:00:00-04:00,214.57723499999997,5.5432,213.7245,47.58,4756.79,2025-03-18 10:00:00-04:00,213.6176,SL,1,-5.3192,1.0,-6.3192,-0.001328,False,all
86,AAPL,A,LONG,2025-03-20 09:30:00-04:00,214.62,0.991447998823356,2025-03-20 10:00:00-04:00,215.5127025,5.5107,214.5213,47.5,4749.47,2025-03-20 11:45:00-04:00,215.5122,EMA21_TRAIL,8,-0.0028,1.0,-1.0028,-0.000211,False,all
87,AAPL,A,SHORT,2025-03-21 09:45:00-04:00,214.1,1.026847131230069,2025-03-21 10:15:00-04:00,213.743075,5.5539,214.7699,47.48,4747.47,2025-03-21 10:30:00-04:00,214.112,EMA21_TRAIL,2,-2.049,1.0,-3.049,-0.000642,False,all
88,AAPL,A,LONG,2025-03-28 09:30:00-04:00,222.96,0.8456790264689185,2025-03-28 10:00:00-04:00,223.301595,5.3117,222.4559,47.44,4743.42,2025-03-28 10:00:00-04:00,222.3447,SL,1,-5.0828,1.0,-6.0828,-0.001282,False,all
89,AAPL,A,SHORT,2025-04-07 15:45:00-04:00,181.58,3.0974835296244505,2025-04-08 09:45:00-04:00,186.256825,6.3586,189.3543,47.37,4736.34,2025-04-08 09:45:00-04:00,188.109,EMA21_TRAIL,1,-11.7773,1.0,-12.7773,-0.002698,False,all
90,AAPL,A,LONG,2025-04-10 15:30:00-04:00,188.22,3.0620167735469077,2025-04-11 09:30:00-04:00,186.303105,6.3385,183.2411,47.24,4722.56,2025-04-11 10:30:00-04:00,192.6099,TP,5,39.976,1.0,38.976,0.008253,True,all
91,AAPL,A,LONG,2025-04-14 15:45:00-04:00,202.61,1.5896520456845975,2025-04-15 09:45:00-04:00,202.45117499999998,5.8799,200.8615,47.62,4760.54,2025-04-15 09:45:00-04:00,202.8335,EMA21_TRAIL,1,2.2482,1.0,1.2482,0.000262,True,all
92,AAPL,A,SHORT,2025-04-17 09:45:00-04:00,196.04,1.2565155549864155,2025-04-17 10:15:00-04:00,195.74208000000002,6.0817,196.9986,47.62,4760.79,2025-04-17 10:15:00-04:00,195.7528,EMA21_TRAIL,1,-0.0654,1.0,-1.0654,-0.000224,False,all
93,AAPL,A,LONG,2025-04-23 15:15:00-04:00,204.05,1.150597484823292,2025-04-23 15:45:00-04:00,204.36212999999998,5.8227,203.2115,47.6,4758.72,2025-04-23 15:45:00-04:00,204.2278,EOD,1,-0.782,1.0,-1.782,-0.000374,False,all
94,AAPL,A,LONG,2025-04-30 15:15:00-04:00,210.36,0.875316122340769,2025-04-30 15:45:00-04:00,211.05547499999997,5.6347,210.1802,47.57,4755.94,2025-04-30 15:45:00-04:00,212.1988,EOD,1,6.4426,1.0,5.4426,0.001144,True,all
95,AAPL,A,SHORT,2025-05-07 15:30:00-04:00,196.215,1.1659374046140454,2025-05-08 09:30:00-04:00,197.651125,6.0225,198.8171,47.61,4760.38,2025-05-08 09:30:00-04:00,196.7483,EMA21_TRAIL,1,5.4371,1.0,4.4371,0.000932,True,all
96,AAPL,A,SHORT,2025-05-19 15:45:00-04:00,208.75,0.6471227025455198,2025-05-20 09:45:00-04:00,206.94647500000002,5.7561,207.5936,47.65,4763.82,2025-05-20 09:45:00-04:00,207.6974,SL,1,-4.3224,1.0,-5.3224,-0.001117,False,all
97,AAPL,A,SHORT,2025-05-20 15:45:00-04:00,206.87,0.6146123689941798,2025-05-21 09:45:00-04:00,205.10739500000003,5.8,205.722,47.58,4757.5,2025-05-21 09:45:00-04:00,205.8249,SL,1,-4.1614,1.0,-5.1614,-0.001085,False,all
98,AAPL,A,SHORT,2025-05-29 15:45:00-04:00,199.94,0.6396817326922295,2025-05-30 09:45:00-04:00,198.370765,5.9892,199.0104,47.52,4751.34,2025-05-30 10:00:00-04:00,199.11,SL,2,-4.4271,1.0,-5.4271,-0.001142,False,all
99,AAPL,A,LONG,2025-06-04 11:30:00-04:00,202.93,0.8052677507355185,2025-06-04 12:00:00-04:00,203.48169,5.8309,202.6764,47.46,4744.91,2025-06-04 12:00:00-04:00,202.8585,EMA21_TRAIL,1,-3.6336,1.0,-4.6336,-0.000977,False,all
100,AAPL,A,LONG,2025-06-06 15:45:00-04:00,203.96,0.6552906146263808,2025-06-09 09:45:00-04:00,204.99244499999998,5.781,204.3372,47.4,4739.27,2025-06-09 11:15:00-04:00,204.4077,EMA21_TRAIL,7,-3.3802,1.0,-4.3802,-0.000924,False,all
101,AAPL,A,SHORT,2025-06-12 15:45:00-04:00,199.095,0.47268919854478586,2025-06-13 09:45:00-04:00,197.411245,5.9962,197.8839,47.35,4733.89,2025-06-13 12:00:00-04:00,197.9829,SL,10,-3.4276,1.0,-4.4276,-0.000935,False,all
102,AAPL,A,LONG,2025-06-24 09:45:00-04:00,200.4,0.7669500606256026,2025-06-24 10:15:00-04:00,200.85037499999999,5.8868,200.0834,47.29,4728.47,2025-06-24 10:45:00-04:00,200.8745,EMA21_TRAIL,3,0.1421,1.0,-0.8579,-0.000181,False,all
103,AAPL,A,SHORT,2025-06-30 14:15:00-04:00,200.69,0.4662049449346655,2025-06-30 14:45:00-04:00,199.80005000000003,5.9154,200.2663,47.28,4726.61,2025-06-30 14:45:00-04:00,200.3664,SL,1,-3.3501,1.0,-4.3501,-0.00092,False,all
104,AAPL,A,SHORT,2025-07-09 10:00:00-04:00,209.93,0.6390494880107792,2025-07-09 10:30:00-04:00,209.67511000000002,5.6304,210.3142,47.22,4721.26,2025-07-09 10:45:00-04:00,208.3068,TP,2,7.7044,1.0,6.7044,0.00142,True,all
105,AAPL,A,LONG,2025-07-17 15:00:00-04:00,210.81,0.43818722260573506,2025-07-17 15:30:00-04:00,211.10549999999998,5.5991,210.6673,47.28,4726.96,2025-07-17 15:30:00-04:00,210.5847,EMA21_TRAIL,1,-2.9162,1.0,-3.9162,-0.000828,False,all
106,AAPL,A,LONG,2025-07-24 09:45:00-04:00,213.85,0.6037448450635302,2025-07-24 10:15:00-04:00,214.54721999999998,5.5035,213.9435,47.23,4722.05,2025-07-24 12:00:00-04:00,214.1429,EMA21_TRAIL,8,-2.2253,1.0,-3.2253,-0.000683,False,all
107,AAPL,A,SHORT,2025-07-28 15:45:00-04:00,214.0,0.3568313517826507,2025-07-29 09:45:00-04:00,213.71309,5.52,214.0699,47.19,4717.82,2025-07-29 09:45:00-04:00,212.74,TP,1,5.3716,1.0,4.3716,0.000927,True,all
108,AAPL,A,SHORT,2025-07-31 10:00:00-04:00,209.49,0.7080213791105435,2025-07-31 10:30:00-04:00,208.88050750000002,5.6518,209.5885,47.22,4721.19,2025-07-31 12:30:00-04:00,209.3696,EMA21_TRAIL,9,-2.7644,1.0,-3.7644,-0.000797,False,all
109,AAPL,A,LONG,2025-08-14 10:00:00-04:00,231.7,1.160771210291118,2025-08-14 10:30:00-04:00,232.3611225,5.0755,231.2004,47.17,4716.43,2025-08-14 10:30:00-04:00,231.9839,EMA21_TRAIL,1,-1.9144,1.0,-2.9144,-0.000618,False,all
110,AAPL,A,SHORT,2025-08-19 15:45:00-04:00,230.56,0.5093363890429945,2025-08-20 09:45:00-04:00,227.56116250000002,5.1783,228.0705,47.14,4712.51,2025-08-20 09:45:00-04:00,228.1845,SL,1,-3.228,1.0,-4.228,-0.000897,False,all
111,AAPL,A,LONG,2025-08-29 10:00:00-04:00,232.32,0.6001803293662455,2025-08-29 10:30:00-04:00,232.93640999999997,5.0532,232.3362,47.08,4707.29,2025-08-29 11:30:00-04:00,232.2201,SL,5,-3.6198,1.0,-4.6198,-0.000981,False,all
112,AAPL,A,LONG,2025-09-08 09:45:00-04:00,239.335,0.6677879713287219,2025-09-08 10:15:00-04:00,239.75981999999996,4.9035,239.092,47.03,4701.67,2025-09-08 10:15:00-04:00,238.9725,SL,1,-3.8607,1.0,-4.8607,-0.001034,False,all
113,AAPL,A,SHORT,2025-09-08 15:45:00-04:00,237.9,0.5592733326646724,2025-09-09 09:45:00-04:00,236.531675,4.9642,237.0909,46.97,4695.81,2025-09-09 12:30:00-04:00,236.098,TIME,12,2.1529,1.0,1.1529,0.000246,True,all
114,AAPL,A,LONG,2025-09-15 15:30:00-04:00,235.77,0.5409012620543894,2025-09-16 09:30:00-04:00,237.2935875,4.9485,236.7527,46.97,4695.96,2025-09-16 09:30:00-04:00,236.6343,SL,1,-3.2624,1.0,-4.2624,-0.000908,False,all
115,AAPL,A,LONG,2025-09-16 15:45:00-04:00,238.14,0.6164860978089532,2025-09-17 09:45:00-04:00,239.90989499999998,4.889,239.2934,46.92,4690.7,2025-09-17 09:45:00-04:00,239.1738,SL,1,-3.599,1.0,-4.599,-0.00098,False,all
116,AAPL,A,LONG,2025-09-17 14:00:00-04:00,239.0,0.5133193887406263,2025-09-17 14:30:00-04:00,239.669775,4.8881,239.1565,46.86,4685.1,2025-09-17 14:30:00-04:00,239.0369,SL,1,-3.0937,1.0,-4.0937,-0.000874,False,all
117,AAPL,A,SHORT,2025-09-24 15:45:00-04:00,252.22,0.5692374074576616,2025-09-25 09:45:00-04:00,252.55366,4.6337,253.1229,46.81,4680.0,2025-09-25 09:45:00-04:00,253.2495,SL,1,-3.2241,1.0,-4.2241,-0.000903,False,all
118,AAPL,A,SHORT,2025-10-06 15:30:00-04:00,256.94,0.6145944771023925,2025-10-07 09:30:00-04:00,256.79154000000005,4.5521,257.4061,46.76,4674.78,2025-10-07 09:45:00-04:00,257.2736,EMA21_TRAIL,2,-2.1943,1.0,-3.1943,-0.000683,False,all
119,AAPL,A,SHORT,2025-10-07 15:00:00-04:00,256.28,0.47866657030745435,2025-10-07 15:30:00-04:00,255.872,4.5644,256.3507,46.72,4670.59,2025-10-07 15:30:00-04:00,256.4788,SL,1,-2.7699,1.0,-3.7699,-0.000807,False,all
120,AAPL,A,SHORT,2025-10-16 15:45:00-04:00,247.45,0.8781432748281826,2025-10-17 09:45:00-04:00,247.34626500000002,4.7169,248.2244,46.67,4665.82,2025-10-17 09:45:00-04:00,248.3485,SL,1,-4.7275,1.0,-5.7275,-0.001228,False,all
121,AAPL,A,SHORT,2025-10-22 15:45:00-04:00,258.4,0.897985756738158,2025-10-23 09:45:00-04:00,258.700585,4.5034,259.5986,46.6,4659.09,2025-10-23 09:45:00-04:00,258.5092,EMA21_TRAIL,1,0.8619,1.0,-0.1381,-3e-05,False,all
122,AAPL,A,LONG,2025-10-24 15:45:00-04:00,262.78,0.5629551703950684,2025-10-27 09:45:00-04:00,265.91288999999995,4.3801,265.3499,46.59,4657.95,2025-10-27 10:45:00-04:00,265.2173,SL,5,-3.047,1.0,-4.047,-0.000869,False,all
123,AAPL,A,LONG,2025-10-29 14:30:00-04:00,268.7,0.833920480038453,2025-10-29 15:00:00-04:00,269.67477,4.3144,268.8408,46.54,4652.9,2025-10-29 15:00:00-04:00,268.7064,SL,1,-4.1778,1.0,-5.1778,-0.001113,False,all
124,AAPL,A,LONG,2025-10-30 10:15:00-04:00,269.07,1.197162154711551,2025-10-30 10:45:00-04:00,269.69478,4.3083,268.4976,46.48,4646.73,2025-10-30 10:45:00-04:00,268.7656,EMA21_TRAIL,1,-4.0034,1.0,-5.0034,-0.001077,False,all
125,AAPL,A,LONG,2025-12-03 10:45:00-05:00,286.06,0.8603238488381185,2025-12-03 11:15:00-05:00,286.573215,4.0493,285.7129,46.42,4640.72,2025-12-03 11:45:00-05:00,285.57,SL,3,-4.0622,1.0,-5.0622,-0.001091,False,all
126,AAPL,A,SHORT,2025-12-04 15:45:00-05:00,280.68,0.6736137861699703,2025-12-05 09:45:00-05:00,279.370245,4.1483,280.0439,46.36,4634.66,2025-12-05 09:45:00-05:00,280.1839,SL,1,-3.3752,1.0,-4.3752,-0.000944,False,all
127,AAPL,A,SHORT,2025-12-10 09:45:00-05:00,277.97,0.6441395591857684,2025-12-10 10:15:00-05:00,277.09138500000006,4.1776,277.7355,46.3,4629.28,2025-12-10 11:15:00-05:00,277.8744,SL,5,-3.2711,1.0,-4.2711,-0.000923,False,all
128,AAPL,A,LONG,2025-12-12 10:15:00-05:00,277.89,0.7934389944655843,2025-12-12 10:45:00-05:00,278.71928999999994,4.1485,277.9259,46.25,4624.01,2025-12-12 10:45:00-05:00,277.7869,SL,1,-3.868,1.0,-4.868,-0.001053,False,all
129,AAPL,A,LONG,2025-12-24 12:45:00-05:00,273.9,0.5223321131249393,2025-12-26 09:45:00-05:00,275.247555,4.1954,274.7252,46.19,4618.15,2025-12-26 09:45:00-05:00,274.5879,SL,1,-2.7677,1.0,-3.7677,-0.000816,False,all
130,AAPL,A,SHORT,2026-01-02 15:45:00-05:00,271.01,0.702300898868425,2026-01-05 09:45:00-05:00,269.0654,4.2874,269.7677,46.14,4613.38,2026-01-05 09:45:00-05:00,269.9026,SL,1,-3.5894,1.0,-4.5894,-0.000995,False,all
131,AAPL,A,LONG,2026-01-12 15:45:00-05:00,260.27,0.657240570302381,2026-01-13 09:45:00-05:00,260.39013,4.4249,259.7329,46.09,4607.79,2026-01-13 09:45:00-05:00,259.603,SL,1,-3.4829,1.0,-4.4829,-0.000973,False,all
132,AAPL,A,SHORT,2026-01-28 14:45:00-05:00,256.3,0.7012804422873199,2026-01-28 15:15:00-05:00,255.961955,4.4961,256.6632,46.03,4602.31,2026-01-28 15:15:00-05:00,256.6182,EMA21_TRAIL,1,-2.9507,1.0,-3.9507,-0.000858,False,all
133,AAPL,A,LONG,2026-02-05 09:30:00-05:00,273.63,1.7645640900016586,2026-02-05 10:00:00-05:00,274.5021825,4.1879,272.7376,45.98,4597.35,2026-02-05 10:00:00-05:00,274.3927,EMA21_TRAIL,1,-0.4584,1.0,-1.4584,-0.000317,False,all
134,AAPL,A,LONG,2026-02-05 15:30:00-05:00,275.43,1.2699194733897936,2026-02-06 09:30:00-05:00,277.29858,4.1435,276.0287,45.96,4594.9,2026-02-06 09:45:00-05:00,280.1088,TP,2,11.6441,1.0,10.6441,0.002317,True,all
135,AAPL,A,SHORT,2026-02-17 09:30:00-05:00,258.77,1.2037052099045984,2026-02-17 10:00:00-05:00,258.46070499999996,4.4548,259.6644,46.06,4604.54,2026-02-17 10:00:00-05:00,259.7942,SL,1,-5.9406,1.0,-6.9406,-0.001507,False,all
136,AAPL,A,LONG,2026-02-24 15:00:00-05:00,271.655,0.8963424825251951,2026-02-24 15:30:00-05:00,272.0109375,4.2256,271.1146,45.98,4596.6,2026-02-24 15:45:00-05:00,272.0539,EOD,2,0.1816,1.0,-0.8184,-0.000178,False,all
137,AAPL,A,LONG,2026-02-25 14:45:00-05:00,273.275,0.6961525258263221,2026-02-25 15:15:00-05:00,273.906885,4.1947,273.2107,45.96,4594.78,2026-02-25 15:15:00-05:00,273.5931,EMA21_TRAIL,1,-1.3161,1.0,-2.3161,-0.000504,False,all
138,AAPL,A,SHORT,2026-03-05 15:45:00-05:00,260.25,1.0460237642591343,2026-03-06 09:45:00-05:00,255.37225,4.4959,256.4183,45.92,4591.47,2026-03-06 10:00:00-05:00,256.5465,SL,2,-5.2792,1.0,-6.2792,-0.001368,False,all
139,AAPL,A,SHORT,2026-03-06 15:45:00-05:00,257.42,0.9755772545934706,2026-03-09 09:45:00-04:00,254.83252000000002,4.4982,255.8081,45.85,4584.19,2026-03-09 09:45:00-04:00,255.936,SL,1,-4.9637,1.0,-5.9637,-0.001301,False,all
140,AAPL,A,LONG,2026-03-10 15:15:00-04:00,260.475,0.9040808289085297,2026-03-10 15:45:00-04:00,261.240555,4.3812,260.3365,45.78,4577.22,2026-03-10 15:45:00-04:00,260.6196,EMA21_TRAIL,1,-2.7204,1.0,-3.7204,-0.000813,False,all
141,AAPL,A,SHORT,2026-03-12 15:15:00-04:00,256.07,0.7011037229327383,2026-03-12 15:45:00-04:00,255.09239000000002,4.4822,255.7935,45.74,4572.5,2026-03-12 15:45:00-04:00,255.9214,SL,1,-3.7157,1.0,-4.7157,-0.001031,False,all
1,MSFT,A,LONG,2023-05-01 10:30:00-04:00,305.88,0.9874056037612821,2023-05-01 11:00:00-04:00,307.41863249999994,4.0661,306.4312,50.0,4999.0,2023-05-01 11:15:00-04:00,306.278,SL,2,-4.6379,1.0,-5.6379,-0.001128,False,all
2,MSFT,A,LONG,2023-05-11 15:30:00-04:00,309.98,0.801642152617457,2023-05-12 09:30:00-04:00,310.37511,4.022,309.5735,49.93,4992.36,2023-05-12 09:30:00-04:00,309.4187,SL,1,-3.8468,1.0,-4.8468,-0.000971,False,all
3,MSFT,A,LONG,2023-05-15 15:30:00-04:00,308.99,0.6017275941692387,2023-05-16 09:30:00-04:00,310.064955,4.0213,309.4632,49.88,4986.52,2023-05-16 09:30:00-04:00,311.4615,TP,1,5.616,1.0,4.616,0.000926,True,all
4,MSFT,A,LONG,2023-05-16 15:45:00-04:00,311.745,0.6828629486364712,2023-05-17 09:45:00-04:00,312.81633,3.9889,312.1335,49.91,4990.13,2023-05-17 09:45:00-04:00,311.9774,SL,1,-3.3464,1.0,-4.3464,-0.000871,False,all
5,MSFT,A,SHORT,2023-05-24 15:15:00-04:00,314.99,0.7606156344547977,2023-05-24 15:45:00-04:00,313.8579925,3.9714,314.6186,49.86,4984.78,2023-05-24 15:45:00-04:00,314.077,EOD,1,-0.8696,1.0,-1.8696,-0.000375,False,all
6,MSFT,A,LONG,2023-05-30 10:00:00-04:00,331.18,1.2058856891101715,2023-05-30 10:30:00-04:00,331.855845,3.7538,330.65,49.83,4981.92,2023-05-30 12:00:00-04:00,331.6991,EMA21_TRAIL,7,-0.5885,1.0,-1.5885,-0.000319,False,all
7,MSFT,A,LONG,2023-06-05 14:30:00-04:00,336.545,0.7745514591181066,2023-06-05 15:00:00-04:00,337.298565,3.6913,336.524,49.8,4979.33,2023-06-05 15:00:00-04:00,336.3558,SL,1,-3.4802,1.0,-4.4802,-0.0009,False,all
8,MSFT,A,LONG,2023-07-03 09:30:00-04:00,339.69,0.78918653118803,2023-07-03 10:00:00-04:00,340.02993,3.6577,339.2407,49.75,4973.85,2023-07-03 10:00:00-04:00,339.4002,EMA21_TRAIL,1,-2.3033,1.0,-3.3033,-0.000664,False,all
9,MSFT,A,SHORT,2023-07-10 15:45:00-04:00,331.87,1.0513289213588344,2023-07-11 09:45:00-04:00,329.41521,3.7722,330.4665,49.71,4969.54,2023-07-11 11:00:00-04:00,330.6318,SL,6,-4.5892,1.0,-5.5892,-0.001125,False,all
10,MSFT,A,LONG,2023-07-17 15:30:00-04:00,345.47,0.73057528519592,2023-07-18 09:30:00-04:00,346.042935,3.5862,345.3124,49.64,4962.95,2023-07-18 09:30:00-04:00,345.1397,SL,1,-3.2392,1.0,-4.2392,-0.000854,False,all
11,MSFT,A,SHORT,2023-07-21 09:30:00-04:00,349.47,1.3412592199124882,2023-07-21 10:00:00-04:00,347.52615000000003,3.5672,348.8674,49.59,4957.71,2023-07-21 12:45:00-04:00,346.0129,TIME,12,5.3979,1.0,4.3979,0.000887,True,all
12,MSFT,A,LONG,2023-09-14 15:15:00-04:00,338.43,0.8916008231681719,2023-09-14 15:45:00-04:00,338.93938499999996,3.66,338.0478,49.62,4961.11,2023-09-14 15:45:00-04:00,338.6206,EMA21_TRAIL,1,-1.1667,1.0,-2.1667,-0.000437,False,all
13,MSFT,A,SHORT,2023-09-21 10:30:00-04:00,323.34,1.8072813279870494,2023-09-21 11:00:00-04:00,323.07338250000004,3.8373,324.8807,49.59,4957.95,2023-09-21 13:00:00-04:00,322.9464,EMA21_TRAIL,9,0.4873,1.0,-0.5127,-0.000103,False,all
14,MSFT,A,LONG,2023-09-28 15:30:00-04:00,313.25,0.9445208423654157,2023-09-29 09:30:00-04:00,317.90887499999997,3.8985,316.9644,49.57,4956.43,2023-09-29 09:30:00-04:00,316.8059,SL,1,-4.3,1.0,-5.3,-0.001069,False,all
15,MSFT,A,LONG,2023-10-09 09:30:00-04:00,325.58,1.1173260082954999,2023-10-09 10:00:00-04:00,327.1584975,3.7834,326.0412,49.51,4950.13,2023-10-09 10:00:00-04:00,325.8782,SL,1,-4.8441,1.0,-5.8441,-0.001181,False,all
16,MSFT,A,LONG,2023-10-10 10:15:00-04:00,328.84,0.8809344187044609,2023-10-10 10:45:00-04:00,329.8398375,3.7475,328.9589,49.44,4943.29,2023-10-10 13:00:00-04:00,328.7944,SL,10,-3.9177,1.0,-4.9177,-0.000995,False,all
17,MSFT,A,LONG,2023-10-31 09:30:00-04:00,335.86,1.2302195529380147,2023-10-31 10:00:00-04:00,336.278055,3.6713,335.0478,49.38,4937.37,2023-10-31 11:15:00-04:00,335.3722,EMA21_TRAIL,6,-3.3256,1.0,-4.3256,-0.000876,False,all
18,MSFT,A,LONG,2023-11-06 15:30:00-05:00,355.26,0.7807731258805036,2023-11-07 09:30:00-05:00,359.80981499999996,3.4275,359.029,49.33,4932.05,2023-11-07 09:30:00-05:00,358.8495,SL,1,-3.2914,1.0,-4.2914,-0.00087,False,all
